50174.755,2.746,9.906
50292.457,2.751,9.929
50412.304,2.757,9.952
50534.392,2.762,9.977
50657.761,2.769,10.001
50782.940,2.775,10.028
50910.212,2.783,10.051
51038.556,2.790,10.078
51168.313,2.798,10.102
51299.625,2.805,10.128
51432.141,2.812,10.153
51565.753,2.819,10.182
51699.858,2.826,10.205
51834.751,2.833,10.232
51970.683,2.842,10.260
52106.987,2.849,10.288
52243.895,2.857,10.314
52381.177,2.864,10.342
52518.295,2.871,10.369
52655.760,2.877,10.394
52792.851,2.884,10.420
52930.059,2.892,10.450
53066.779,2.900,10.476
53202.790,2.909,10.502
53338.670,2.917,10.527
53473.038,2.925,10.557
53606.552,2.932,10.583
53739.251,2.939,10.608
53870.405,2.945,10.637
54000.363,2.951,10.662
54128.298,2.959,10.686
54254.033,2.966,10.709
54378.298,2.973,10.735
54499.962,2.980,10.760
54619.675,2.987,10.783
54736.365,2.993,10.805
54850.789,2.999,10.831
54961.588,3.006,10.852
55069.177,3.013,10.871
55173.943,3.019,10.892
55275.102,3.024,10.910
55372.084,3.030,10.932
55465.319,3.035,10.949
55554.408,3.039,10.969
55639.177,3.042,10.986
55718.893,3.046,11.001
55794.814,3.049,11.014
55865.296,3.052,11.030
55930.230,3.055,11.041
55990.688,3.058,11.054
56045.449,3.061,11.064
56094.226,3.063,11.073
56137.694,3.067,11.081
56174.934,3.070,11.089
56206.592,3.074,11.096
56231.450,3.076,11.103
56250.660,3.079,11.106
56263.799,3.080,11.109
56270.275,3.081,11.108
56269.878,3.080,11.108
56263.851,3.079,11.108
56250.667,3.078,11.108
56231.118,3.077,11.102
56204.789,3.075,11.096
56172.352,3.074,11.090
56133.655,3.072,11.080
56088.283,3.069,11.074
56035.957,3.066,11.062
55978.267,3.063,11.052
55914.115,3.058,11.041
55843.636,3.054,11.025
55767.268,3.050,11.009
55685.611,3.046,10.996
55597.923,3.042,10.978
55504.871,3.035,10.960
55406.241,3.030,10.939
55303.093,3.023,10.919
55195.247,3.016,10.898
55082.240,3.009,10.876
54965.328,3.002,10.851
54843.800,2.997,10.826
54718.565,2.991,10.804
54589.504,2.985,10.779
54457.402,2.978,10.752
54322.012,2.972,10.725
54183.675,2.965,10.698
54042.994,2.956,10.667
53899.884,2.948,10.643
53754.525,2.940,10.610
53606.982,2.930,10.585
53458.442,2.923,10.557
53308.422,2.915,10.522
53157.168,2.908,10.494
53005.490,2.900,10.466
52852.917,2.891,10.434
52700.203,2.881,10.404
52547.193,2.872,10.374
52394.247,2.863,10.343
52241.803,2.856,10.315
52089.874,2.849,10.284
51938.658,2.843,10.256
51788.562,2.836,10.223
51639.595,2.827,10.195
51491.991,2.818,10.166
51345.427,2.809,10.136
51201.067,2.799,10.110
51058.729,2.790,10.079
50917.853,2.784,10.053
50779.494,2.778,10.025
50643.258,2.772,9.999
50509.363,2.764,9.975
50378.334,2.757,9.946
50249.719,2.749,9.921
50123.899,2.741,9.896
50000.714,2.734,9.871
49880.711,2.728,9.848
49763.641,2.722,9.826
49649.942,2.717,9.802
49539.332,2.710,9.781
49432.308,2.704,9.759
49328.318,2.698,9.739
49227.905,2.691,9.719
49130.901,2.685,9.698
49037.446,2.681,9.682
48947.845,2.677,9.664
48861.913,2.673,9.646
48779.606,2.668,9.630
48701.498,2.664,9.614
48627.219,2.660,9.600
48556.273,2.656,9.586
48489.526,2.651,9.574
48427.228,2.648,9.561
48368.029,2.646,9.547
48313.382,2.643,9.539
48262.526,2.640,9.529
48215.776,2.637,9.517
48173.459,2.635,9.511
48134.574,2.631,9.502
48100.519,2.629,9.496
48070.304,2.627,9.489
48044.125,2.626,9.484
48022.051,2.626,9.480
48004.515,2.625,9.479
47990.967,2.625,9.475
47981.461,2.626,9.473
46074.690,2.520,9.097
46075.390,2.520,9.095
46082.515,2.522,9.098
46095.630,2.522,9.101
46115.373,2.524,9.102
46141.213,2.525,9.110
46173.326,2.528,9.115
46211.553,2.531,9.123
46255.862,2.533,9.131
46306.369,2.535,9.141
46362.699,2.536,9.151
46425.719,2.539,9.165
46494.257,2.543,9.179
46568.849,2.548,9.194
46649.211,2.553,9.209
46735.667,2.556,9.226
46827.592,2.560,9.246
46925.505,2.565,9.265
47028.530,2.571,9.284
47137.181,2.578,9.306
47251.223,2.585,9.328
47370.433,2.591,9.353
47494.857,2.597,9.375
47624.532,2.604,9.403
47758.852,2.612,9.428
47898.197,2.620,9.457
48042.007,2.629,9.483
48190.662,2.638,9.514
48343.690,2.646,9.546
48500.935,2.653,9.576
48662.240,2.661,9.607
48827.379,2.670,9.641
48996.840,2.679,9.673
49169.622,2.688,9.706
49345.999,2.697,9.740
49526.168,2.706,9.777
49709.393,2.717,9.814
49896.020,2.728,9.849
50085.367,2.740,9.889
50278.039,2.751,9.926
50473.336,2.762,9.965
50671.183,2.771,10.004
50871.450,2.781,10.043
51074.324,2.793,10.085
51279.355,2.806,10.124
51486.566,2.817,10.164
51695.509,2.827,10.206
51906.766,2.836,10.247
52119.404,2.846,10.291
52333.656,2.859,10.331
52549.685,2.874,10.377
52766.997,2.887,10.419
52985.330,2.897,10.460
53204.904,2.907,10.505
53425.194,2.920,10.547
53646.715,2.934,10.589
53868.811,2.947,10.634
54091.403,2.959,10.679
54314.043,2.970,10.723
54537.109,2.982,10.768
54759.886,2.995,10.813
54982.132,3.008,10.854
55204.725,3.019,10.898
55426.024,3.030,10.942
55646.640,3.042,10.986
55866.263,3.055,11.030
56083.677,3.069,11.075
56299.892,3.081,11.115
56514.175,3.091,11.158
56725.401,3.102,11.199
56934.182,3.113,11.241
57139.843,3.125,11.281
57341.506,3.136,11.323
57540.321,3.146,11.360
57733.682,3.156,11.398
57923.127,3.167,11.435
58106.859,3.177,11.473
58285.038,3.188,11.508
58457.014,3.196,11.539
58622.599,3.205,11.575
58781.223,3.214,11.605
58931.826,3.223,11.636
59074.362,3.232,11.661
59209.144,3.239,11.691
59334.356,3.246,11.714
59450.130,3.251,11.736
59555.853,3.255,11.758
59651.427,3.259,11.775
59736.703,3.263,11.797
59809.833,3.267,11.809
59872.320,3.272,11.819
59922.504,3.276,11.831
59960.938,3.280,11.840
59986.400,3.282,11.842
59999.499,3.283,11.845
60000.250,3.284,11.846
59986.601,3.285,11.841
59961.135,3.285,11.838
59921.939,3.283,11.829
59869.457,3.281,11.821
59803.852,3.276,11.806
59725.316,3.270,11.792
59633.450,3.265,11.773
59529.164,3.259,11.754
59412.610,3.251,11.729
59283.222,3.243,11.703
59141.685,3.233,11.677
58989.112,3.222,11.646
58825.095,3.211,11.615
58650.424,3.202,11.579
58465.953,3.192,11.543
58270.724,3.184,11.504
58067.201,3.175,11.464
57854.577,3.165,11.422
57634.331,3.152,11.376
57406.711,3.140,11.334
57171.924,3.127,11.286
56931.619,3.114,11.240
56685.052,3.100,11.191
56433.851,3.086,11.140
56177.962,3.072,11.090
55919.141,3.057,11.040
55656.628,3.043,10.988
55391.879,3.029,10.936
55125.437,3.014,10.883
54857.234,2.999,10.831
54588.602,2.983,10.777
54319.758,2.970,10.725
54050.991,2.956,10.672
53782.373,2.943,10.617
53515.545,2.928,10.564
53250.614,2.912,10.512
52987.003,2.896,10.459
52725.740,2.882,10.409
52467.292,2.870,10.360
52212.184,2.857,10.308
51960.301,2.843,10.259
51711.704,2.828,10.211
51466.755,2.815,10.160
51226.519,2.803,10.114
50990.270,2.790,10.068
50757.989,2.775,10.022
50531.069,2.762,9.976
50308.879,2.750,9.932
50091.739,2.741,9.889
49879.422,2.731,9.849
49672.320,2.718,9.806
49470.672,2.705,9.767
49274.479,2.693,9.729
49083.367,2.683,9.691
48898.121,2.676,9.653
48718.156,2.667,9.617
48543.803,2.656,9.585
48375.357,2.644,9.549
48212.713,2.635,9.519
48055.788,2.627,9.488
47904.670,2.620,9.457
47759.088,2.612,9.428
47619.531,2.604,9.401
47486.002,2.597,9.375
47358.068,2.589,9.349
47236.296,2.584,9.326
47120.390,2.577,9.302
47010.566,2.571,9.280
46906.651,2.564,9.261
46808.645,2.558,9.241
46716.732,2.553,9.223
46630.638,2.550,9.205
46551.176,2.547,9.189
46477.486,2.543,9.176
46409.727,2.539,9.163
46348.564,2.535,9.151
46293.199,2.531,9.140
46243.929,2.528,9.131
46201.105,2.527,9.122
46164.460,2.526,9.113
46134.036,2.524,9.108
46109.652,2.522,9.102
46091.748,2.520,9.099
46080.068,2.519,9.097
44419.320,2.430,8.768
44421.210,2.430,8.770
44431.485,2.431,8.773
44449.754,2.432,8.775
44476.477,2.433,8.780
44511.473,2.436,8.788
